"disease","year","age","country","country_name","cohort_size","hepb_deaths_acute","hepb_deaths_total_cirrh","hepb_deaths_hcc","hepb_cases_acute_symp","hepb_cases_acute_fulminant","hepb_cases_chronic","hepb_infections_chronic","dalys","prev_HBsAg"
"HepB",2097,18,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,18,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,18,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,18,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,19,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,20,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,21,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,22,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,23,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,23,"ETH","Ethiopia","","","","","","","","","",""
