"disease","year","age","country","country_name","cohort_size","deaths","cases","dalys"
"MenA",2021,65,"ETH","Ethiopia","","","",""
"MenA",2022,65,"ETH","Ethiopia","","","",""
"MenA",2023,65,"ETH","Ethiopia","","","",""
"MenA",2024,65,"ETH","Ethiopia","","","",""
"MenA",2025,65,"ETH","Ethiopia","","","",""
"MenA",2026,65,"ETH","Ethiopia","","","",""
"MenA",2027,65,"ETH","Ethiopia","","","",""
"MenA",2028,65,"ETH","Ethiopia","","","",""
"MenA",2029,65,"ETH","Ethiopia","","","",""
"MenA",2030,65,"ETH","Ethiopia","","","",""
"MenA",2031,65,"ETH","Ethiopia","","","",""
"MenA",2032,65,"ETH","Ethiopia","","","",""
"MenA",2033,65,"ETH","Ethiopia","","","",""
"MenA",2034,65,"ETH","Ethiopia","","","",""
"MenA",2035,65,"ETH","Ethiopia","","","",""
"MenA",2036,65,"ETH","Ethiopia","","","",""
"MenA",2037,65,"ETH","Ethiopia","","","",""
"MenA",2038,65,"ETH","Ethiopia","","","",""
"MenA",2039,65,"ETH","Ethiopia","","","",""
"MenA",2040,65,"ETH","Ethiopia","","","",""
"MenA",2041,65,"ETH","Ethiopia","","","",""
"MenA",2042,65,"ETH","Ethiopia","","","",""
"MenA",2043,65,"ETH","Ethiopia","","","",""
"MenA",2044,65,"ETH","Ethiopia","","","",""
"MenA",2045,65,"ETH","Ethiopia","","","",""
"MenA",2046,65,"ETH","Ethiopia","","","",""
"MenA",2047,65,"ETH","Ethiopia","","","",""
"MenA",2048,65,"ETH","Ethiopia","","","",""
"MenA",2049,65,"ETH","Ethiopia","","","",""
"MenA",2050,65,"ETH","Ethiopia","","","",""
"MenA",2051,65,"ETH","Ethiopia","","","",""
"MenA",2052,65,"ETH","Ethiopia","","","",""
"MenA",2053,65,"ETH","Ethiopia","","","",""
"MenA",2054,65,"ETH","Ethiopia","","","",""
"MenA",2055,65,"ETH","Ethiopia","","","",""
"MenA",2056,65,"ETH","Ethiopia","","","",""
"MenA",2057,65,"ETH","Ethiopia","","","",""
"MenA",2058,65,"ETH","Ethiopia","","","",""
"MenA",2059,65,"ETH","Ethiopia","","","",""
"MenA",2060,65,"ETH","Ethiopia","","","",""
"MenA",2061,65,"ETH","Ethiopia","","","",""
"MenA",2062,65,"ETH","Ethiopia","","","",""
"MenA",2063,65,"ETH","Ethiopia","","","",""
"MenA",2064,65,"ETH","Ethiopia","","","",""
"MenA",2065,65,"ETH","Ethiopia","","","",""
"MenA",2066,65,"ETH","Ethiopia","","","",""
"MenA",2067,65,"ETH","Ethiopia","","","",""
"MenA",2068,65,"ETH","Ethiopia","","","",""
"MenA",2069,65,"ETH","Ethiopia","","","",""
"MenA",2070,65,"ETH","Ethiopia","","","",""
"MenA",2071,65,"ETH","Ethiopia","","","",""
"MenA",2072,65,"ETH","Ethiopia","","","",""
"MenA",2073,65,"ETH","Ethiopia","","","",""
"MenA",2074,65,"ETH","Ethiopia","","","",""
"MenA",2075,65,"ETH","Ethiopia","","","",""
"MenA",2076,65,"ETH","Ethiopia","","","",""
"MenA",2077,65,"ETH","Ethiopia","","","",""
"MenA",2078,65,"ETH","Ethiopia","","","",""
"MenA",2079,65,"ETH","Ethiopia","","","",""
"MenA",2080,65,"ETH","Ethiopia","","","",""
"MenA",2081,65,"ETH","Ethiopia","","","",""
"MenA",2082,65,"ETH","Ethiopia","","","",""
"MenA",2083,65,"ETH","Ethiopia","","","",""
"MenA",2084,65,"ETH","Ethiopia","","","",""
"MenA",2085,65,"ETH","Ethiopia","","","",""
"MenA",2086,65,"ETH","Ethiopia","","","",""
"MenA",2087,65,"ETH","Ethiopia","","","",""
"MenA",2088,65,"ETH","Ethiopia","","","",""
"MenA",2089,65,"ETH","Ethiopia","","","",""
"MenA",2090,65,"ETH","Ethiopia","","","",""
"MenA",2091,65,"ETH","Ethiopia","","","",""
"MenA",2092,65,"ETH","Ethiopia","","","",""
"MenA",2093,65,"ETH","Ethiopia","","","",""
"MenA",2094,65,"ETH","Ethiopia","","","",""
"MenA",2095,65,"ETH","Ethiopia","","","",""
"MenA",2096,65,"ETH","Ethiopia","","","",""
"MenA",2097,65,"ETH","Ethiopia","","","",""
"MenA",2098,65,"ETH","Ethiopia","","","",""
"MenA",2099,65,"ETH","Ethiopia","","","",""
"MenA",2100,65,"ETH","Ethiopia","","","",""
"MenA",2000,66,"ETH","Ethiopia","","","",""
"MenA",2001,66,"ETH","Ethiopia","","","",""
"MenA",2002,66,"ETH","Ethiopia","","","",""
"MenA",2003,66,"ETH","Ethiopia","","","",""
"MenA",2004,66,"ETH","Ethiopia","","","",""
"MenA",2005,66,"ETH","Ethiopia","","","",""
"MenA",2006,66,"ETH","Ethiopia","","","",""
"MenA",2007,66,"ETH","Ethiopia","","","",""
"MenA",2008,66,"ETH","Ethiopia","","","",""
"MenA",2009,66,"ETH","Ethiopia","","","",""
"MenA",2010,66,"ETH","Ethiopia","","","",""
"MenA",2011,66,"ETH","Ethiopia","","","",""
"MenA",2012,66,"ETH","Ethiopia","","","",""
"MenA",2013,66,"ETH","Ethiopia","","","",""
"MenA",2014,66,"ETH","Ethiopia","","","",""
"MenA",2015,66,"ETH","Ethiopia","","","",""
"MenA",2016,66,"ETH","Ethiopia","","","",""
"MenA",2017,66,"ETH","Ethiopia","","","",""
"MenA",2018,66,"ETH","Ethiopia","","","",""
"MenA",2019,66,"ETH","Ethiopia","","","",""
"MenA",2020,66,"ETH","Ethiopia","","","",""
"MenA",2021,66,"ETH","Ethiopia","","","",""
"MenA",2022,66,"ETH","Ethiopia","","","",""
"MenA",2023,66,"ETH","Ethiopia","","","",""
"MenA",2024,66,"ETH","Ethiopia","","","",""
"MenA",2025,66,"ETH","Ethiopia","","","",""
"MenA",2026,66,"ETH","Ethiopia","","","",""
"MenA",2027,66,"ETH","Ethiopia","","","",""
"MenA",2028,66,"ETH","Ethiopia","","","",""
"MenA",2029,66,"ETH","Ethiopia","","","",""
"MenA",2030,66,"ETH","Ethiopia","","","",""
"MenA",2031,66,"ETH","Ethiopia","","","",""
"MenA",2032,66,"ETH","Ethiopia","","","",""
"MenA",2033,66,"ETH","Ethiopia","","","",""
"MenA",2034,66,"ETH","Ethiopia","","","",""
"MenA",2035,66,"ETH","Ethiopia","","","",""
"MenA",2036,66,"ETH","Ethiopia","","","",""
"MenA",2037,66,"ETH","Ethiopia","","","",""
"MenA",2038,66,"ETH","Ethiopia","","","",""
"MenA",2039,66,"ETH","Ethiopia","","","",""
"MenA",2040,66,"ETH","Ethiopia","","","",""
"MenA",2041,66,"ETH","Ethiopia","","","",""
"MenA",2042,66,"ETH","Ethiopia","","","",""
"MenA",2043,66,"ETH","Ethiopia","","","",""
"MenA",2044,66,"ETH","Ethiopia","","","",""
"MenA",2045,66,"ETH","Ethiopia","","","",""
"MenA",2046,66,"ETH","Ethiopia","","","",""
"MenA",2047,66,"ETH","Ethiopia","","","",""
"MenA",2048,66,"ETH","Ethiopia","","","",""
"MenA",2049,66,"ETH","Ethiopia","","","",""
"MenA",2050,66,"ETH","Ethiopia","","","",""
"MenA",2051,66,"ETH","Ethiopia","","","",""
"MenA",2052,66,"ETH","Ethiopia","","","",""
"MenA",2053,66,"ETH","Ethiopia","","","",""
"MenA",2054,66,"ETH","Ethiopia","","","",""
"MenA",2055,66,"ETH","Ethiopia","","","",""
"MenA",2056,66,"ETH","Ethiopia","","","",""
"MenA",2057,66,"ETH","Ethiopia","","","",""
"MenA",2058,66,"ETH","Ethiopia","","","",""
"MenA",2059,66,"ETH","Ethiopia","","","",""
"MenA",2060,66,"ETH","Ethiopia","","","",""
"MenA",2061,66,"ETH","Ethiopia","","","",""
"MenA",2062,66,"ETH","Ethiopia","","","",""
"MenA",2063,66,"ETH","Ethiopia","","","",""
"MenA",2064,66,"ETH","Ethiopia","","","",""
"MenA",2065,66,"ETH","Ethiopia","","","",""
"MenA",2066,66,"ETH","Ethiopia","","","",""
"MenA",2067,66,"ETH","Ethiopia","","","",""
"MenA",2068,66,"ETH","Ethiopia","","","",""
"MenA",2069,66,"ETH","Ethiopia","","","",""
"MenA",2070,66,"ETH","Ethiopia","","","",""
"MenA",2071,66,"ETH","Ethiopia","","","",""
"MenA",2072,66,"ETH","Ethiopia","","","",""
"MenA",2073,66,"ETH","Ethiopia","","","",""
"MenA",2074,66,"ETH","Ethiopia","","","",""
"MenA",2075,66,"ETH","Ethiopia","","","",""
"MenA",2076,66,"ETH","Ethiopia","","","",""
"MenA",2077,66,"ETH","Ethiopia","","","",""
"MenA",2078,66,"ETH","Ethiopia","","","",""
"MenA",2079,66,"ETH","Ethiopia","","","",""
"MenA",2080,66,"ETH","Ethiopia","","","",""
"MenA",2081,66,"ETH","Ethiopia","","","",""
"MenA",2082,66,"ETH","Ethiopia","","","",""
"MenA",2083,66,"ETH","Ethiopia","","","",""
"MenA",2084,66,"ETH","Ethiopia","","","",""
"MenA",2085,66,"ETH","Ethiopia","","","",""
"MenA",2086,66,"ETH","Ethiopia","","","",""
"MenA",2087,66,"ETH","Ethiopia","","","",""
"MenA",2088,66,"ETH","Ethiopia","","","",""
"MenA",2089,66,"ETH","Ethiopia","","","",""
"MenA",2090,66,"ETH","Ethiopia","","","",""
"MenA",2091,66,"ETH","Ethiopia","","","",""
"MenA",2092,66,"ETH","Ethiopia","","","",""
"MenA",2093,66,"ETH","Ethiopia","","","",""
"MenA",2094,66,"ETH","Ethiopia","","","",""
"MenA",2095,66,"ETH","Ethiopia","","","",""
"MenA",2096,66,"ETH","Ethiopia","","","",""
"MenA",2097,66,"ETH","Ethiopia","","","",""
"MenA",2098,66,"ETH","Ethiopia","","","",""
"MenA",2099,66,"ETH","Ethiopia","","","",""
"MenA",2100,66,"ETH","Ethiopia","","","",""
"MenA",2000,67,"ETH","Ethiopia","","","",""
"MenA",2001,67,"ETH","Ethiopia","","","",""
"MenA",2002,67,"ETH","Ethiopia","","","",""
"MenA",2003,67,"ETH","Ethiopia","","","",""
"MenA",2004,67,"ETH","Ethiopia","","","",""
"MenA",2005,67,"ETH","Ethiopia","","","",""
"MenA",2006,67,"ETH","Ethiopia","","","",""
"MenA",2007,67,"ETH","Ethiopia","","","",""
"MenA",2008,67,"ETH","Ethiopia","","","",""
"MenA",2009,67,"ETH","Ethiopia","","","",""
"MenA",2010,67,"ETH","Ethiopia","","","",""
"MenA",2011,67,"ETH","Ethiopia","","","",""
"MenA",2012,67,"ETH","Ethiopia","","","",""
"MenA",2013,67,"ETH","Ethiopia","","","",""
"MenA",2014,67,"ETH","Ethiopia","","","",""
"MenA",2015,67,"ETH","Ethiopia","","","",""
"MenA",2016,67,"ETH","Ethiopia","","","",""
"MenA",2017,67,"ETH","Ethiopia","","","",""
"MenA",2018,67,"ETH","Ethiopia","","","",""
"MenA",2019,67,"ETH","Ethiopia","","","",""
"MenA",2020,67,"ETH","Ethiopia","","","",""
"MenA",2021,67,"ETH","Ethiopia","","","",""
"MenA",2022,67,"ETH","Ethiopia","","","",""
"MenA",2023,67,"ETH","Ethiopia","","","",""
"MenA",2024,67,"ETH","Ethiopia","","","",""
"MenA",2025,67,"ETH","Ethiopia","","","",""
"MenA",2026,67,"ETH","Ethiopia","","","",""
"MenA",2027,67,"ETH","Ethiopia","","","",""
"MenA",2028,67,"ETH","Ethiopia","","","",""
"MenA",2029,67,"ETH","Ethiopia","","","",""
"MenA",2030,67,"ETH","Ethiopia","","","",""
"MenA",2031,67,"ETH","Ethiopia","","","",""
"MenA",2032,67,"ETH","Ethiopia","","","",""
"MenA",2033,67,"ETH","Ethiopia","","","",""
"MenA",2034,67,"ETH","Ethiopia","","","",""
"MenA",2035,67,"ETH","Ethiopia","","","",""
"MenA",2036,67,"ETH","Ethiopia","","","",""
"MenA",2037,67,"ETH","Ethiopia","","","",""
"MenA",2038,67,"ETH","Ethiopia","","","",""
"MenA",2039,67,"ETH","Ethiopia","","","",""
"MenA",2040,67,"ETH","Ethiopia","","","",""
"MenA",2041,67,"ETH","Ethiopia","","","",""
"MenA",2042,67,"ETH","Ethiopia","","","",""
"MenA",2043,67,"ETH","Ethiopia","","","",""
"MenA",2044,67,"ETH","Ethiopia","","","",""
"MenA",2045,67,"ETH","Ethiopia","","","",""
"MenA",2046,67,"ETH","Ethiopia","","","",""
"MenA",2047,67,"ETH","Ethiopia","","","",""
"MenA",2048,67,"ETH","Ethiopia","","","",""
"MenA",2049,67,"ETH","Ethiopia","","","",""
"MenA",2050,67,"ETH","Ethiopia","","","",""
"MenA",2051,67,"ETH","Ethiopia","","","",""
"MenA",2052,67,"ETH","Ethiopia","","","",""
"MenA",2053,67,"ETH","Ethiopia","","","",""
"MenA",2054,67,"ETH","Ethiopia","","","",""
"MenA",2055,67,"ETH","Ethiopia","","","",""
"MenA",2056,67,"ETH","Ethiopia","","","",""
"MenA",2057,67,"ETH","Ethiopia","","","",""
"MenA",2058,67,"ETH","Ethiopia","","","",""
"MenA",2059,67,"ETH","Ethiopia","","","",""
"MenA",2060,67,"ETH","Ethiopia","","","",""
"MenA",2061,67,"ETH","Ethiopia","","","",""
"MenA",2062,67,"ETH","Ethiopia","","","",""
"MenA",2063,67,"ETH","Ethiopia","","","",""
"MenA",2064,67,"ETH","Ethiopia","","","",""
"MenA",2065,67,"ETH","Ethiopia","","","",""
"MenA",2066,67,"ETH","Ethiopia","","","",""
"MenA",2067,67,"ETH","Ethiopia","","","",""
"MenA",2068,67,"ETH","Ethiopia","","","",""
"MenA",2069,67,"ETH","Ethiopia","","","",""
"MenA",2070,67,"ETH","Ethiopia","","","",""
"MenA",2071,67,"ETH","Ethiopia","","","",""
"MenA",2072,67,"ETH","Ethiopia","","","",""
"MenA",2073,67,"ETH","Ethiopia","","","",""
"MenA",2074,67,"ETH","Ethiopia","","","",""
"MenA",2075,67,"ETH","Ethiopia","","","",""
"MenA",2076,67,"ETH","Ethiopia","","","",""
"MenA",2077,67,"ETH","Ethiopia","","","",""
"MenA",2078,67,"ETH","Ethiopia","","","",""
"MenA",2079,67,"ETH","Ethiopia","","","",""
"MenA",2080,67,"ETH","Ethiopia","","","",""
"MenA",2081,67,"ETH","Ethiopia","","","",""
"MenA",2082,67,"ETH","Ethiopia","","","",""
"MenA",2083,67,"ETH","Ethiopia","","","",""
"MenA",2084,67,"ETH","Ethiopia","","","",""
"MenA",2085,67,"ETH","Ethiopia","","","",""
"MenA",2086,67,"ETH","Ethiopia","","","",""
"MenA",2087,67,"ETH","Ethiopia","","","",""
"MenA",2088,67,"ETH","Ethiopia","","","",""
"MenA",2089,67,"ETH","Ethiopia","","","",""
"MenA",2090,67,"ETH","Ethiopia","","","",""
"MenA",2091,67,"ETH","Ethiopia","","","",""
"MenA",2092,67,"ETH","Ethiopia","","","",""
"MenA",2093,67,"ETH","Ethiopia","","","",""
"MenA",2094,67,"ETH","Ethiopia","","","",""
"MenA",2095,67,"ETH","Ethiopia","","","",""
"MenA",2096,67,"ETH","Ethiopia","","","",""
"MenA",2097,67,"ETH","Ethiopia","","","",""
"MenA",2098,67,"ETH","Ethiopia","","","",""
"MenA",2099,67,"ETH","Ethiopia","","","",""
"MenA",2100,67,"ETH","Ethiopia","","","",""
"MenA",2000,68,"ETH","Ethiopia","","","",""
"MenA",2001,68,"ETH","Ethiopia","","","",""
"MenA",2002,68,"ETH","Ethiopia","","","",""
"MenA",2003,68,"ETH","Ethiopia","","","",""
"MenA",2004,68,"ETH","Ethiopia","","","",""
"MenA",2005,68,"ETH","Ethiopia","","","",""
"MenA",2006,68,"ETH","Ethiopia","","","",""
"MenA",2007,68,"ETH","Ethiopia","","","",""
"MenA",2008,68,"ETH","Ethiopia","","","",""
"MenA",2009,68,"ETH","Ethiopia","","","",""
"MenA",2010,68,"ETH","Ethiopia","","","",""
"MenA",2011,68,"ETH","Ethiopia","","","",""
"MenA",2012,68,"ETH","Ethiopia","","","",""
"MenA",2013,68,"ETH","Ethiopia","","","",""
"MenA",2014,68,"ETH","Ethiopia","","","",""
"MenA",2015,68,"ETH","Ethiopia","","","",""
"MenA",2016,68,"ETH","Ethiopia","","","",""
"MenA",2017,68,"ETH","Ethiopia","","","",""
"MenA",2018,68,"ETH","Ethiopia","","","",""
"MenA",2019,68,"ETH","Ethiopia","","","",""
"MenA",2020,68,"ETH","Ethiopia","","","",""
"MenA",2021,68,"ETH","Ethiopia","","","",""
"MenA",2022,68,"ETH","Ethiopia","","","",""
"MenA",2023,68,"ETH","Ethiopia","","","",""
"MenA",2024,68,"ETH","Ethiopia","","","",""
"MenA",2025,68,"ETH","Ethiopia","","","",""
"MenA",2026,68,"ETH","Ethiopia","","","",""
"MenA",2027,68,"ETH","Ethiopia","","","",""
"MenA",2028,68,"ETH","Ethiopia","","","",""
"MenA",2029,68,"ETH","Ethiopia","","","",""
"MenA",2030,68,"ETH","Ethiopia","","","",""
"MenA",2031,68,"ETH","Ethiopia","","","",""
"MenA",2032,68,"ETH","Ethiopia","","","",""
"MenA",2033,68,"ETH","Ethiopia","","","",""
"MenA",2034,68,"ETH","Ethiopia","","","",""
"MenA",2035,68,"ETH","Ethiopia","","","",""
"MenA",2036,68,"ETH","Ethiopia","","","",""
"MenA",2037,68,"ETH","Ethiopia","","","",""
"MenA",2038,68,"ETH","Ethiopia","","","",""
"MenA",2039,68,"ETH","Ethiopia","","","",""
"MenA",2040,68,"ETH","Ethiopia","","","",""
"MenA",2041,68,"ETH","Ethiopia","","","",""
"MenA",2042,68,"ETH","Ethiopia","","","",""
"MenA",2043,68,"ETH","Ethiopia","","","",""
"MenA",2044,68,"ETH","Ethiopia","","","",""
"MenA",2045,68,"ETH","Ethiopia","","","",""
"MenA",2046,68,"ETH","Ethiopia","","","",""
"MenA",2047,68,"ETH","Ethiopia","","","",""
"MenA",2048,68,"ETH","Ethiopia","","","",""
"MenA",2049,68,"ETH","Ethiopia","","","",""
"MenA",2050,68,"ETH","Ethiopia","","","",""
"MenA",2051,68,"ETH","Ethiopia","","","",""
"MenA",2052,68,"ETH","Ethiopia","","","",""
"MenA",2053,68,"ETH","Ethiopia","","","",""
"MenA",2054,68,"ETH","Ethiopia","","","",""
"MenA",2055,68,"ETH","Ethiopia","","","",""
"MenA",2056,68,"ETH","Ethiopia","","","",""
"MenA",2057,68,"ETH","Ethiopia","","","",""
"MenA",2058,68,"ETH","Ethiopia","","","",""
"MenA",2059,68,"ETH","Ethiopia","","","",""
"MenA",2060,68,"ETH","Ethiopia","","","",""
"MenA",2061,68,"ETH","Ethiopia","","","",""
"MenA",2062,68,"ETH","Ethiopia","","","",""
"MenA",2063,68,"ETH","Ethiopia","","","",""
"MenA",2064,68,"ETH","Ethiopia","","","",""
"MenA",2065,68,"ETH","Ethiopia","","","",""
"MenA",2066,68,"ETH","Ethiopia","","","",""
"MenA",2067,68,"ETH","Ethiopia","","","",""
"MenA",2068,68,"ETH","Ethiopia","","","",""
"MenA",2069,68,"ETH","Ethiopia","","","",""
"MenA",2070,68,"ETH","Ethiopia","","","",""
"MenA",2071,68,"ETH","Ethiopia","","","",""
"MenA",2072,68,"ETH","Ethiopia","","","",""
"MenA",2073,68,"ETH","Ethiopia","","","",""
"MenA",2074,68,"ETH","Ethiopia","","","",""
"MenA",2075,68,"ETH","Ethiopia","","","",""
"MenA",2076,68,"ETH","Ethiopia","","","",""
"MenA",2077,68,"ETH","Ethiopia","","","",""
"MenA",2078,68,"ETH","Ethiopia","","","",""
"MenA",2079,68,"ETH","Ethiopia","","","",""
"MenA",2080,68,"ETH","Ethiopia","","","",""
"MenA",2081,68,"ETH","Ethiopia","","","",""
"MenA",2082,68,"ETH","Ethiopia","","","",""
"MenA",2083,68,"ETH","Ethiopia","","","",""
"MenA",2084,68,"ETH","Ethiopia","","","",""
"MenA",2085,68,"ETH","Ethiopia","","","",""
"MenA",2086,68,"ETH","Ethiopia","","","",""
"MenA",2087,68,"ETH","Ethiopia","","","",""
"MenA",2088,68,"ETH","Ethiopia","","","",""
"MenA",2089,68,"ETH","Ethiopia","","","",""
"MenA",2090,68,"ETH","Ethiopia","","","",""
"MenA",2091,68,"ETH","Ethiopia","","","",""
"MenA",2092,68,"ETH","Ethiopia","","","",""
"MenA",2093,68,"ETH","Ethiopia","","","",""
"MenA",2094,68,"ETH","Ethiopia","","","",""
"MenA",2095,68,"ETH","Ethiopia","","","",""
"MenA",2096,68,"ETH","Ethiopia","","","",""
"MenA",2097,68,"ETH","Ethiopia","","","",""
"MenA",2098,68,"ETH","Ethiopia","","","",""
"MenA",2099,68,"ETH","Ethiopia","","","",""
"MenA",2100,68,"ETH","Ethiopia","","","",""
"MenA",2000,69,"ETH","Ethiopia","","","",""
"MenA",2001,69,"ETH","Ethiopia","","","",""
"MenA",2002,69,"ETH","Ethiopia","","","",""
"MenA",2003,69,"ETH","Ethiopia","","","",""
"MenA",2004,69,"ETH","Ethiopia","","","",""
"MenA",2005,69,"ETH","Ethiopia","","","",""
"MenA",2006,69,"ETH","Ethiopia","","","",""
"MenA",2007,69,"ETH","Ethiopia","","","",""
"MenA",2008,69,"ETH","Ethiopia","","","",""
"MenA",2009,69,"ETH","Ethiopia","","","",""
"MenA",2010,69,"ETH","Ethiopia","","","",""
"MenA",2011,69,"ETH","Ethiopia","","","",""
"MenA",2012,69,"ETH","Ethiopia","","","",""
"MenA",2013,69,"ETH","Ethiopia","","","",""
"MenA",2014,69,"ETH","Ethiopia","","","",""
"MenA",2015,69,"ETH","Ethiopia","","","",""
"MenA",2016,69,"ETH","Ethiopia","","","",""
"MenA",2017,69,"ETH","Ethiopia","","","",""
"MenA",2018,69,"ETH","Ethiopia","","","",""
"MenA",2019,69,"ETH","Ethiopia","","","",""
"MenA",2020,69,"ETH","Ethiopia","","","",""
"MenA",2021,69,"ETH","Ethiopia","","","",""
"MenA",2022,69,"ETH","Ethiopia","","","",""
"MenA",2023,69,"ETH","Ethiopia","","","",""
"MenA",2024,69,"ETH","Ethiopia","","","",""
"MenA",2025,69,"ETH","Ethiopia","","","",""
"MenA",2026,69,"ETH","Ethiopia","","","",""
"MenA",2027,69,"ETH","Ethiopia","","","",""
"MenA",2028,69,"ETH","Ethiopia","","","",""
"MenA",2029,69,"ETH","Ethiopia","","","",""
"MenA",2030,69,"ETH","Ethiopia","","","",""
"MenA",2031,69,"ETH","Ethiopia","","","",""
"MenA",2032,69,"ETH","Ethiopia","","","",""
"MenA",2033,69,"ETH","Ethiopia","","","",""
"MenA",2034,69,"ETH","Ethiopia","","","",""
"MenA",2035,69,"ETH","Ethiopia","","","",""
"MenA",2036,69,"ETH","Ethiopia","","","",""
"MenA",2037,69,"ETH","Ethiopia","","","",""
"MenA",2038,69,"ETH","Ethiopia","","","",""
"MenA",2039,69,"ETH","Ethiopia","","","",""
"MenA",2040,69,"ETH","Ethiopia","","","",""
"MenA",2041,69,"ETH","Ethiopia","","","",""
"MenA",2042,69,"ETH","Ethiopia","","","",""
"MenA",2043,69,"ETH","Ethiopia","","","",""
"MenA",2044,69,"ETH","Ethiopia","","","",""
"MenA",2045,69,"ETH","Ethiopia","","","",""
"MenA",2046,69,"ETH","Ethiopia","","","",""
"MenA",2047,69,"ETH","Ethiopia","","","",""
"MenA",2048,69,"ETH","Ethiopia","","","",""
"MenA",2049,69,"ETH","Ethiopia","","","",""
"MenA",2050,69,"ETH","Ethiopia","","","",""
"MenA",2051,69,"ETH","Ethiopia","","","",""
"MenA",2052,69,"ETH","Ethiopia","","","",""
"MenA",2053,69,"ETH","Ethiopia","","","",""
"MenA",2054,69,"ETH","Ethiopia","","","",""
"MenA",2055,69,"ETH","Ethiopia","","","",""
"MenA",2056,69,"ETH","Ethiopia","","","",""
"MenA",2057,69,"ETH","Ethiopia","","","",""
"MenA",2058,69,"ETH","Ethiopia","","","",""
"MenA",2059,69,"ETH","Ethiopia","","","",""
"MenA",2060,69,"ETH","Ethiopia","","","",""
"MenA",2061,69,"ETH","Ethiopia","","","",""
"MenA",2062,69,"ETH","Ethiopia","","","",""
"MenA",2063,69,"ETH","Ethiopia","","","",""
"MenA",2064,69,"ETH","Ethiopia","","","",""
"MenA",2065,69,"ETH","Ethiopia","","","",""
"MenA",2066,69,"ETH","Ethiopia","","","",""
"MenA",2067,69,"ETH","Ethiopia","","","",""
"MenA",2068,69,"ETH","Ethiopia","","","",""
"MenA",2069,69,"ETH","Ethiopia","","","",""
"MenA",2070,69,"ETH","Ethiopia","","","",""
"MenA",2071,69,"ETH","Ethiopia","","","",""
"MenA",2072,69,"ETH","Ethiopia","","","",""
"MenA",2073,69,"ETH","Ethiopia","","","",""
"MenA",2074,69,"ETH","Ethiopia","","","",""
"MenA",2075,69,"ETH","Ethiopia","","","",""
"MenA",2076,69,"ETH","Ethiopia","","","",""
"MenA",2077,69,"ETH","Ethiopia","","","",""
"MenA",2078,69,"ETH","Ethiopia","","","",""
"MenA",2079,69,"ETH","Ethiopia","","","",""
"MenA",2080,69,"ETH","Ethiopia","","","",""
"MenA",2081,69,"ETH","Ethiopia","","","",""
"MenA",2082,69,"ETH","Ethiopia","","","",""
"MenA",2083,69,"ETH","Ethiopia","","","",""
"MenA",2084,69,"ETH","Ethiopia","","","",""
"MenA",2085,69,"ETH","Ethiopia","","","",""
"MenA",2086,69,"ETH","Ethiopia","","","",""
"MenA",2087,69,"ETH","Ethiopia","","","",""
"MenA",2088,69,"ETH","Ethiopia","","","",""
"MenA",2089,69,"ETH","Ethiopia","","","",""
"MenA",2090,69,"ETH","Ethiopia","","","",""
"MenA",2091,69,"ETH","Ethiopia","","","",""
"MenA",2092,69,"ETH","Ethiopia","","","",""
"MenA",2093,69,"ETH","Ethiopia","","","",""
"MenA",2094,69,"ETH","Ethiopia","","","",""
"MenA",2095,69,"ETH","Ethiopia","","","",""
"MenA",2096,69,"ETH","Ethiopia","","","",""
"MenA",2097,69,"ETH","Ethiopia","","","",""
"MenA",2098,69,"ETH","Ethiopia","","","",""
"MenA",2099,69,"ETH","Ethiopia","","","",""
"MenA",2100,69,"ETH","Ethiopia","","","",""
"MenA",2000,70,"ETH","Ethiopia","","","",""
"MenA",2001,70,"ETH","Ethiopia","","","",""
"MenA",2002,70,"ETH","Ethiopia","","","",""
"MenA",2003,70,"ETH","Ethiopia","","","",""
"MenA",2004,70,"ETH","Ethiopia","","","",""
"MenA",2005,70,"ETH","Ethiopia","","","",""
"MenA",2006,70,"ETH","Ethiopia","","","",""
"MenA",2007,70,"ETH","Ethiopia","","","",""
"MenA",2008,70,"ETH","Ethiopia","","","",""
"MenA",2009,70,"ETH","Ethiopia","","","",""
"MenA",2010,70,"ETH","Ethiopia","","","",""
"MenA",2011,70,"ETH","Ethiopia","","","",""
"MenA",2012,70,"ETH","Ethiopia","","","",""
"MenA",2013,70,"ETH","Ethiopia","","","",""
"MenA",2014,70,"ETH","Ethiopia","","","",""
"MenA",2015,70,"ETH","Ethiopia","","","",""
"MenA",2016,70,"ETH","Ethiopia","","","",""
"MenA",2017,70,"ETH","Ethiopia","","","",""
"MenA",2018,70,"ETH","Ethiopia","","","",""
"MenA",2019,70,"ETH","Ethiopia","","","",""
"MenA",2020,70,"ETH","Ethiopia","","","",""
"MenA",2021,70,"ETH","Ethiopia","","","",""
"MenA",2022,70,"ETH","Ethiopia","","","",""
"MenA",2023,70,"ETH","Ethiopia","","","",""
"MenA",2024,70,"ETH","Ethiopia","","","",""
"MenA",2025,70,"ETH","Ethiopia","","","",""
"MenA",2026,70,"ETH","Ethiopia","","","",""
"MenA",2027,70,"ETH","Ethiopia","","","",""
"MenA",2028,70,"ETH","Ethiopia","","","",""
"MenA",2029,70,"ETH","Ethiopia","","","",""
"MenA",2030,70,"ETH","Ethiopia","","","",""
"MenA",2031,70,"ETH","Ethiopia","","","",""
"MenA",2032,70,"ETH","Ethiopia","","","",""
